image_name,rgb_features
anh1.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005532309878617525,0.24974428117275238,0.24421197175979614,0.12131565809249878,0.025290559977293015,0.006717804819345474,0.003951650112867355,0.003161319997161627,0.0023709898814558983,0.0015806599985808134,0.0027661549393087626,0.003951650112867355,0.0051371450535953045,0.008298465050756931,0.005927475169301033,0.9286377429962158,0.0,0.0,0.029575439170002937,0.2973317503929138,0.19164884090423584,0.11159798502922058,0.018533941358327866,0.0055207484401762486,0.0027603742200881243,0.0031547134276479483,0.0019716958049684763,0.004732070025056601,0.0035490526352077723,0.008281122893095016,0.008675461634993553,0.9278801083564758,0.0,0.002659986726939678,0.40203800797462463,0.20139899849891663,0.007599962409585714,0.007219964172691107,0.007979960180819035,0.002659986726939678,0.003799981204792857,0.0015199924819171429,0.002659986726939678,0.004179979208856821,0.005319973453879356,0.007979960180819035,0.006459968164563179,0.8929955959320068,0.0,0.0019952720031142235,0.049083687365055084,0.19354137778282166,0.25060614943504333,0.06903640925884247,0.05546855926513672,0.04030449315905571,0.007981088012456894,0.0019952720031142235,0.003990544006228447,0.004389598034322262,0.0019952720031142235,0.005985815543681383,0.005985815543681383,0.9421674013137817,0.0,0.0,0.0007879886543378234,0.005121926311403513,0.09495263546705246,0.30652758479118347,0.15208181738853455,0.06855501234531403,0.02836759202182293,0.0031519546173512936,0.0019699716940522194,0.004727931693196297,0.004727931693196297,0.005121926311403513,0.005909915082156658,0.9317966103553772,0.0,0.10609978437423706,0.34794488549232483,0.16149011254310608,0.018333418294787407,0.005851090885698795,0.007021309342235327,0.004290800075978041,0.0027305090334266424,0.0027305090334266424,0.004290800075978041,0.0035106546711176634,0.0015602909261360765,0.006631236523389816,0.008191527798771858,0.9170609712600708,0.015323475934565067,0.16940954327583313,0.32562386989593506,0.20388735830783844,0.0761917233467102,0.011066954582929611,0.004256520885974169,0.004682173021137714,0.003830868983641267,0.003405216848477721,0.005533477291464806,0.0029795647133141756,0.0029795647133141756,0.005533477291464806,0.004682173021137714,0.904085099697113,0.0,0.05114195495843887,0.19640229642391205,0.2909504473209381,0.18522842228412628,0.07434923201799393,0.009884580038487911,0.0068762293085455894,0.004297643434256315,0.0034381146542727947,0.004297643434256315,0.005586936138570309,0.0047274078242480755,0.004297643434256315,0.005586936138570309,0.9132491946220398,0.0,0.4413975179195404,0.27349653840065,0.03641226142644882,0.00930535513907671,0.004450387321412563,0.004854967817664146,0.0028320646379143,0.0036412260960787535,0.00404580682516098,0.0036412260960787535,0.00404580682516098,0.0028320646379143,0.0036412260960787535,0.008900774642825127,0.8536652326583862,0.003299952484667301,0.5736417174339294,0.37839454412460327,0.24419648945331573,0.17984740436077118,0.039599429816007614,0.0522492490708828,0.056099191308021545,0.03189954161643982,0.009899857454001904,0.004949928727000952,0.0027499604038894176,0.0027499604038894176,0.004949928727000952,0.014849785715341568,0.6533905863761902,0.0,0.3174697756767273,0.5942811965942383,0.1977224200963974,0.21777313947677612,0.10972201824188232,0.08131682127714157,0.04956984519958496,0.01726590096950531,0.003341787261888385,0.004455716349184513,0.003341787261888385,0.003341787261888385,0.005012680776417255,0.015038042329251766,0.661673903465271,0.0,0.6668738126754761,0.45330294966697693,0.18312868475914001,0.028539534658193588,0.0076105426996946335,0.01141581404954195,0.00475658942013979,0.002378294710069895,0.0028539535123854876,0.002378294710069895,0.0019026356749236584,0.004280930384993553,0.007134883664548397,0.010464495979249477,0.5612775087356567,0.0,0.6782811880111694,0.34073880314826965,0.1380855143070221,0.040914226323366165,0.059453483670949936,0.1713283210992813,0.13552837073802948,0.18347473442554474,0.2525174915790558,0.0933355763554573,0.008949986658990383,0.004474993329495192,0.0076714176684618,0.008310702629387379,0.49544569849967957,0.0,0.4101298153400421,0.5872313380241394,0.1704435646533966,0.07523485273122787,0.11717995256185532,0.21838082373142242,0.21505184471607208,0.24368102848529816,0.1391511857509613,0.008655337616801262,0.004660566337406635,0.004660566337406635,0.007989542558789253,0.00932113267481327,0.5153254866600037,0.0,0.6938181519508362,0.4808640480041504,0.3827285170555115,0.027477946132421494,0.009322874248027802,0.007360164076089859,0.002944065723568201,0.004906775895506144,0.000981355202384293,0.0034347432665526867,0.001962710404768586,0.003925420809537172,0.005397453438490629,0.010794906876981258,0.3738963305950165,0.0007185540162026882,0.3132895529270172,0.4562818109989166,0.16957874596118927,0.18897970020771027,0.42825818061828613,0.3384389281272888,0.4828683137893677,0.18394982814788818,0.0754481703042984,0.021556619554758072,0.009341202676296234,0.012215418741106987,0.010778309777379036,0.011496864259243011,0.2399970442056656,0.0,0.09179339557886124,0.4996183216571808,0.22686082124710083,0.1475251019001007,0.46290096640586853,0.4983069896697998,0.3835652470588684,0.10162840038537979,0.02229268103837967,0.006556671112775803,0.0026226683985441923,0.00590100372210145,0.007212338037788868,0.009835006669163704,0.21899281442165375,0.0023597918916493654,0.5541577935218811,0.8204209804534912,0.05938809737563133,0.006686076987534761,0.005899480078369379,0.0055061811581254005,0.00353968795388937,0.003146389266476035,0.0023597918916493654,0.0019664932042360306,0.003146389266476035,0.00353968795388937,0.003932986408472061,0.008259272202849388,0.1266421675682068,0.0,0.19296786189079285,0.5549445152282715,0.39241117238998413,0.3587389290332794,0.42608341574668884,0.3289519250392914,0.25254184007644653,0.13598406314849854,0.009713147766888142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021115753799676895,0.3308134973049164,0.3148167133331299,0.3250546455383301,0.5470899939537048,0.41911572217941284,0.3788038492202759,0.257228285074234,0.026874596253037453,0.0,0.0,0.0,0.0,0.0,0.0,0.42457136511802673,0.8416872620582581,0.33353573083877563,0.00745550449937582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2045092135667801,0.41604843735694885,0.445446640253067,0.480596661567688,0.4435293674468994,0.30676382780075073,0.24285469949245453,0.07669095695018768,0.00127818260807544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018835661467164755,0.23858503997325897,0.3704346716403961,0.4570786952972412,0.5098185539245605,0.4570786952972412,0.2919527292251587,0.20342513918876648,0.03829917684197426,0.0031392767559736967,0.0,0.0,0.0,0.0,0.23095186054706573,0.9340484738349915,0.27226895093917847,0.009181573055684566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067093939287588,0.017444424331188202,0.167063906788826,0.3770679533481598,0.4381234347820282,0.2972261607646942,0.32607653737068176,0.44080719351768494,0.4548968970775604,0.20262369513511658,0.026166636496782303,0.0,0.0,0.0,0.0,0.0,0.0,0.0012300257803872228,0.014145296066999435,0.14944812655448914,0.3050463795661926,0.4729449152946472,0.44157925248146057,0.44403931498527527,0.4852451682090759,0.1801987737417221,0.025215528905391693,0.0,0.0,0.0,0.0,0.35230323672294617,0.7140915393829346,0.5794936418533325,0.17027989029884338,0.03387531265616417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13063514232635498,0.257537841796875,0.3426373302936554,0.31725677847862244,0.3209892213344574,0.2873973250389099,0.27396056056022644,0.3433838188648224,0.48446977138519287,0.2918762266635895,0.00746486522257328,0.0,0.0,0.0,0.0,0.0,0.010382858105003834,0.18135392665863037,0.31010136008262634,0.3059482276439667,0.3253295421600342,0.32463735342025757,0.2678777277469635,0.33017489314079285,0.5945916771888733,0.17789296805858612,0.006921905558556318,0.0,0.0,0.0,0.14573383331298828,0.9198508858680725,0.33992040157318115,0.1307097226381302,0.0022536159958690405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06238377094268799,0.6139130592346191,0.3955698311328888,0.2991585433483124,0.27434682846069336,0.21905210614204407,0.2786002457141876,0.21196304261684418,0.2700933814048767,0.22826789319515228,0.04891454800963402,0.0014178130077198148,0.0,0.0,0.0,0.0,0.0,0.07791582494974136,0.6414622068405151,0.37480199337005615,0.2908409833908081,0.2968861758708954,0.3015879988670349,0.27337709069252014,0.20419320464134216,0.2444944977760315,0.045674797147512436,0.0,0.0,0.0,0.0,0.01016882061958313,0.8904497623443604,0.45386838912963867,0.03152334690093994,0.002372724935412407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033850008621811867,0.18617504835128784,0.2694460451602936,0.46239110827445984,0.5517551302909851,0.2951720654964447,0.28637105226516724,0.34256207942962646,0.2836630642414093,0.08665601909160614,0.005416001193225384,0.0,0.0,0.0,0.0,0.0,0.0,0.02489871345460415,0.1749134659767151,0.250232070684433,0.5857422351837158,0.4400847554206848,0.3516943156719208,0.392154723405838,0.3018968999385834,0.028011051937937737,0.0,0.0,0.0,0.0,0.0,0.0,0.019504128023982048,0.6665822267532349,0.7354203462600708,0.11740720272064209,0.02562307007610798,0.0019121693912893534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047737762331962585,0.3689248561859131,0.2952325642108917,0.8022724986076355,0.36104580760002136,0.021319778636097908,0.001853893743827939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006217926740646362,0.32285386323928833,0.2276717722415924,0.5151312947273254,0.7499775886535645,0.12627173960208893,0.01100094709545374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991748332977295,0.04061686247587204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10626348853111267,0.5648742914199829,0.19686709344387054,0.4552551507949829,0.5844491720199585,0.265099436044693,0.10794132947921753,0.010067067109048367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012334128841757774,0.5432623028755188,0.23659101128578186,0.2472432255744934,0.6228734850883484,0.3958134055137634,0.2046344131231308,0.033077891916036606,0.0005606422200798988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9910955429077148,0.13315272331237793,0.0002745417004916817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10110226273536682,0.6229932904243469,0.31516793370246887,0.4190942943096161,0.4812241792678833,0.30104750394821167,0.06664841622114182,0.006212987937033176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023960966616868973,0.5944601893424988,0.23675717413425446,0.4398548901081085,0.4136119484901428,0.44327789545059204,0.16943827271461487,0.01540347933769226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837570309638977,0.5463296175003052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018944554030895233,0.14409343898296356,0.5143733620643616,0.25546446442604065,0.17853808403015137,0.5574291944503784,0.5344660878181458,0.14409343898296356,0.004018541891127825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005362160736694932,0.11367780715227127,0.1640821248292923,0.5179847478866577,0.10777942836284637,0.41556745767593384,0.6879652142524719,0.18499454855918884,0.003753512632101774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724528431892395,0.6892362236976624,0.0034600212238729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669955164194107,0.14559654891490936,0.5844963192939758,0.537546694278717,0.5296338200569153,0.24688111245632172,0.04747713729739189,0.0021100949961692095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000953401904553175,0.09247998148202896,0.2159455269575119,0.5896790623664856,0.7031338810920715,0.31891292333602905,0.03146226331591606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7575628161430359,0.6378678679466248,0.1374976485967636,0.017802726477384567,0.000757562811486423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005110673955641687,0.10476881265640259,0.5897717475891113,0.6424117088317871,0.42469701170921326,0.19113920629024506,0.10119134187698364,0.03679685294628143,0.0020442695822566748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005587310530245304,0.1696510761976242,0.6547312140464783,0.5683819055557251,0.4093974828720093,0.2219686210155487,0.050793733447790146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8416368365287781,0.539130449295044,0.031388916075229645,0.000689866254106164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
